Date,Year,Month,Value,Indicator,Source,Frequency,File,Original_Indicator
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1008.xls,Bank Credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1008.xls,Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1008.xls,Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1008.xls,Bank Credit (5)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Industrial Production (1)
2003-04,2003,,189.0,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Industrial Production (1)
2004-05,2004,,204.8,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Industrial Production (1)
2005-06,2005,,221.5,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Aggregate deposits (5)
2003-04,2003,,1504416.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Aggregate deposits (5)
2004-05,2004,,1700198.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Aggregate deposits (5)
2005-06,2005,,2109049.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Aggregate deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Bank credit (5)
2003-04,2003,,840785.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Bank credit (5)
2004-05,2004,,1100428.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Bank credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1106.xls,Bank credit (5)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Industrial Production (1)
2005-06,2005,,221.5,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Industrial Production (1)
2006-07,2006,,247.0,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Aggregate deposits (5)
2004-05,2004,,1700198.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Aggregate deposits (5)
2005-06,2005,,2109049.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Aggregate deposits (5)
2006-07,2006,,2608309.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Aggregate deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Bank credit (5)
2004-05,2004,,1100428.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Bank credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Bank credit (5)
2006-07,2006,,1928913.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1107.xls,Bank credit (5)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Industrial Production (1)
2005-06,2005,,221.5,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Industrial Production (1)
2006-07,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Aggregate Deposits (5)
2005-06,2005,,2109049.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Aggregate Deposits (5)
2006-07,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Bank Credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1108.xls,Bank Credit (5)
2003-04,2003,,2226041.0,GDP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Gross Domestic Product at Factor Cost (at 1999-00 prices)
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,General Index of Industrial Production (1)
2003-04,2003,,189.0,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,General Index of Industrial Production (1)
2004-05,2004,,204.8,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,General Index of Industrial Production (1)
2005-06,2005,,221.5,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,General Index of Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Aggregate deposits (5)
2003-04,2003,,1504416.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Aggregate deposits (5)
2004-05,2004,,1700198.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Aggregate deposits (5)
2005-06,2005,,2109049.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Aggregate deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Bank credit (5)
2003-04,2003,,840785.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Bank credit (5)
2004-05,2004,,1100428.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Bank credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,Bank credit (5)
1990-91,1990,,265828.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,(b)M3
2003-04,2003,,1988415.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,(b)M3
2004-05,2004,,2230675.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,(b)M3
2005-06,2005,,2729535.0,Money_Supply,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1206.xls,(b)M3
1990-91,1990,,212.6,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Industrial Production (1)
2005-06,2005,,221.5,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Industrial Production (1)
2006-07,2006,,247.1,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Industrial Production (1)
2007-08,2007,,268.0,IIP,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Industrial Production (1)
1990-91,1990,,192541.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Aggregate Deposits (5)
2005-06,2005,,2109049.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Aggregate Deposits (5)
2006-07,2006,,2611933.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Aggregate Deposits (5)
2007-08,2007,,3196939.0,Deposits,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Aggregate Deposits (5)
1990-91,1990,,116301.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Bank Credit (5)
2005-06,2005,,1507077.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Bank Credit (5)
2006-07,2006,,1931189.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Bank Credit (5)
2007-08,2007,,2361914.0,Credit,RBI_Bulletin_T1_Legacy,Annual,T1_TCS1208.xls,Bank Credit (5)
